Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon	geometry
GCA_008630455.1_ASM863045v1_genomic	NA	NA	2.346e-07	grey	0.0010720358476460808	18	C-826	2011	-10	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN12721149	KEEP: Assembly Modern	0	7.6629722539482e-09	0.8244802495756306	2.1488606690421848e-07	2010-12-19	2010.9662359869594	[2011.0, 2011.0]	[10.0, 10.0]	25.14188756770477	5979.234493286105	18.0	2011.0	7.20358476460806e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229	POINT (47.14988017944229 43.0883099)
GCA_015338205.1_ASM1533820v1_genomic	NA	NA	2.35e-08	grey	0.0010718209615791765	19	C-830	2012	-9	Russia	NA	64.6863136	97.7453061	NA	NA	Caucasica	0.PE	0.PE2	SAMN16619722	KEEP: Assembly Modern No Province	0	9.294306634867748e-10	0.1	1.417899012384209e-21	2011-12-20	2011.9695555464907	[2012.0, 2012.0]	[9.0, 9.0]	26.145207127236063	5980.237812845637	19.0	2012.0	7.182096157917638e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	0.8155384571687097	1.3461377698070522	43.0883099	47.14988017944229	POINT (47.14988017944229 43.0883099)
NODE24	100.0	99.6	1.83263e-05	red	0.0010701369420947323	29.91796875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2700272926284301e-08	1.3664572759670972	1.6197250614433168e-05	1334-03-02	1334.1669470486472	[1245.5266111862516, 1469.5445316646255]	[775.4733888137484, 551.4554683353745]	1224.2315246096393	5302.435204347793	29.91796875	1334.1669470486472	7.013694209473218e-05	False	0	0.9999999959866186	8.709291798864172e-08	0.PE	0.9999999896884951	2.2196063457774927e-07	0.PE2	0.9999991663939879	1.4310624686678889e-05	Azerbaijan	0.5397918128988962	1.1298174953718934	40.3936294	47.7872508	Goranboy District	0.5166256729096196	1.5591229712101604	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
NODE25	100.0	99.9	7.3191e-06	red	0.001076805922634762	24.46875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1335839873083038e-08	1.219654173078005	6.6689805400295955e-06	1892-05-21	1892.385093685481	[1841.9713712339167, 1910.0079160007201]	[179.02862876608333, 110.99208399927988]	558.2181466368338	5860.653350984627	24.46875	1892.385093685481	7.680592263476177e-05	False	0	0.9999999959907723	8.700696018847099e-08	0.PE	0.9999999897031635	2.2166297666002068e-07	0.PE2	0.9999999597533451	8.687189752191038e-07	Azerbaijan	0.8909884857110397	0.35694293330325105	40.3936294	47.7872508	Goranboy District	0.9979741996987652	0.018198330992542686	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
NODE26	100.0	99.9	7.038e-07	red	0.0010774506200932105	21.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.917870364276895e-09	1.0670909357638187	6.446974584485792e-07	1949-04-08	1949.267738414919	[1941.813229478639, 1970.463303552217]	[79.18677052136104, 50.536696447783015]	56.88264472943797	5917.5359957140645	21.125	1949.267738414919	7.745062009321035e-05	False	0	0.999999995994926	8.692099777625277e-08	0.PE	0.9999999897145345	2.214309007207581e-07	0.PE2	0.9999999607565705	8.484290829209722e-07	Azerbaijan	0.8911115717819516	0.34735889757898425	40.3936294	47.7872508	Goranboy District	0.9997309650679648	0.002624288361863228	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_001295055.1_ASM129505v1_genomic	NA	NA	2.346e-07	grey	0.001077665510499654	20	C-666	1989	-32	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861513	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	5.53711827014552e-09	0.5957537756902626	2.1489040644364315e-07	1988-11-22	1988.893205677272	[1989.0, 1989.0]	[32.0, 32.0]	39.62546726235291	5957.161462976417	20.0	1989.0	7.766551049965399e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Azerbaijan	0.9999999999999999	-9.99866855976916e-13	40.3936294	47.7872508	Goranboy District	1.0	-1.000088900581841e-12	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
NODE27	100.0	99.4	4.692e-07	red	0.0010778804052289411	22.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9345076713651417e-08	2.0813899813761294	4.2978513573061724e-07	1966-09-06	1966.6810944400174	[1962.3705490359484, 1976.0524516737337]	[58.62945096405156, 44.947548326266315]	17.413356025098437	5934.949351739163	22.25	1966.6810944400174	7.788040522894097e-05	False	0	0.9999999999958576	1.1457440901036032e-10	0.PE	0.9999999999887147	3.107581169645216e-10	0.PE2	0.9999999999589508	1.1419727275198024e-09	Armenia	0.5358337377694555	0.6908853201608616	40.7696272	44.6736646	Goranboy District	0.9960600794907559	0.030426433622160905	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_003074435.1_ASM307443v1_genomic	NA	NA	2.346e-07	grey	0.0010780952968618698	21	KM874	1984	-37	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05240958	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	1.1213703808247524e-08	1.2065132181220626	2.1489163292862727e-07	1983-11-16	1983.8766078796154	[1984.0, 1984.0]	[37.0, 37.0]	17.195513439598017	5952.144865178761	21.0	1984.0	7.80952968618696e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE2	1.0	-1.000088900581841e-12	Armenia	1.0	-1.000088900581841e-12	40.7696272	44.6736646	Syunik Province	0.9999999999999999	-9.99866855976916e-13	39.3281408	46.1530296	POINT (46.1530296 39.3281408)
GCA_001294985.1_ASM129498v1_genomic	NA	NA	2.35e-08	grey	0.0010778804052289411	22	C-359	1978	-43	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861500	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	2.4695657324790107e-09	0.26570736575597725	2.9556490845832723e-22	1977-11-09	1977.856690522428	[1978.0, 1978.0]	[43.0, 43.0]	11.175596082410493	5946.124947821573	22.0	1978.0	7.788040522894097e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE2	1.0	-1.000088900581841e-12	Azerbaijan	0.9999999999999999	-9.99866855976916e-13	40.3936294	47.7872508	Goranboy District	1.0	-1.000088900581841e-12	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
NODE30	100.0	100.0	4.692e-07	red	0.0010783101850142997	23.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1427675356315246e-08	2.305462494203598	4.297797853585944e-07	1978-11-10	1978.8601176747081	[1978.2646900211728, 1979.0]	[42.73530997882722, 42.0]	12.179023234690703	5947.128374973854	23.5	1978.8601176747081	7.831018501429956e-05	False	0	0.9999999959990749	8.683512861274039e-08	0.PE	0.9999999897258851	2.2119922158957938e-07	0.PE2	0.9999999608001638	8.475310743765409e-07	Armenia	0.9961954340561103	0.0254530862654471	40.7696272	44.6736646	Shirak Province	0.36382561593769414	1.3556583525370418	40.918594	43.8403536	POINT (43.8403536 40.918594)
GCA_003074395.1_ASM307439v1_genomic	NA	NA	2.35e-08	grey	0.0010783101850142997	23	3544	1979	-42	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN05225434	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	9.294306632854862e-09	0.9999999997834281	2.9310878870528087e-22	1978-11-10	1978.8600100819592	[1979.0, 1979.0]	[42.0, 42.0]	-0.00010759274891825044	5947.128267381106	23.0	1979.0	7.831018501429956e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Armenia	1.0	-1.000088900581841e-12	40.7696272	44.6736646	Shirak Province	1.0	-1.000088900581841e-12	40.918594	43.8403536	POINT (43.8403536 40.918594)
GCA_003074415.1_ASM307441v1_genomic	NA	NA	2.35e-08	grey	0.0010783101850142997	24	3551	1979	-42	Armenia	Gegharkunik Province	40.7696272	44.6736646	40.3030726	45.375739	Caucasica	0.PE	0.PE2	SAMN05225437	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	9.294306632854862e-09	0.9999999997834281	2.948555713827455e-22	1978-11-10	1978.8600100819592	[1979.0, 1979.0]	[42.0, 42.0]	-0.00010759274891825044	5947.128267381106	24.0	1979.0	7.831018501429956e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Armenia	1.0	-1.000088900581841e-12	40.7696272	44.6736646	Gegharkunik Province	1.0	-1.000088900581841e-12	40.3030726	45.375739	POINT (45.375739 40.3030726)
NODE31	100.0	99.4	7.038e-07	red	0.0010774506281926051	27.8125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.676133676651801e-08	1.8033982980115562	6.447055578431351e-07	1922-04-28	1922.3230043912326	[1881.6158618318573, 1932.3046835855166]	[139.38413816814273, 88.69531641448339]	29.93791070575162	5890.591261690379	27.8125	1922.3230043912326	7.745062819260491e-05	False	0	0.9999999999958532	1.1469273428641044e-10	0.PE	0.9999999999887016	3.1110850348664327e-10	0.PE2	0.9999999999589048	1.1432316345995672e-09	Azerbaijan	0.9488469627924382	0.20200691624978517	40.3936294	47.7872508	Goranboy District	0.9998448088628314	0.001577374069541794	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_001295065.1_ASM129506v1_genomic	NA	NA	4.692e-07	grey	0.0010778804208756176	25	C-267	1969	-52	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861484	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	8.706376190211176e-09	0.9367429472951816	4.2979268301245623e-07	1968-10-29	1968.8268144866468	[1969.0, 1969.0]	[52.0, 52.0]	46.50381009541411	5937.095071785793	25.0	1969.0	7.788042087561736e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE2	0.9999999999999999	-9.99866855976916e-13	Azerbaijan	1.0	-1.000088900581841e-12	40.3936294	47.7872508	Goranboy District	1.0	-1.000088900581841e-12	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
NODE33	100.0	100.0	4.692e-07	red	0.0010778805108576635	26.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5812494908371958e-08	1.7013097942186581	4.2988266505840797e-07	1945-01-06	1945.0149813167652	[1822.9158537934682, 1958.6695817273599]	[198.08414620653184, 62.330418272640145]	22.691976925532572	5913.283238615912	26.75	1945.0149813167652	7.788051085766332e-05	False	0	0.9999999959949298	8.692091697982359e-08	0.PE	0.999999989714545	2.2143069265329921e-07	0.PE2	0.9999999607577815	8.484045299359217e-07	Armenia	0.9836452605261404	0.0913605835901179	40.7696272	44.6736646	Goranboy District	0.44631210989610093	1.449054789715397	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_003085875.1_ASM308587v1_genomic	NA	NA	2.35e-08	grey	0.0010778805108576635	26	M-986	1975	-46	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05149970	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	9.294306634867748e-10	0.1	2.987386537676884e-22	1974-11-06	1974.8467318438343	[1975.0, 1975.0]	[46.0, 46.0]	29.83175052706906	5943.11498914298	26.0	1975.0	7.788051085766332e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE2	1.0	-1.000088900581841e-12	Armenia	1.0	-1.000088900581841e-12	40.7696272	44.6736646	Syunik Province	1.0	-1.000088900581841e-12	39.3281408	46.1530296	POINT (46.1530296 39.3281408)
NODE34	100.0	100.0	1.4076e-06	red	0.0010791704646992146	27.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28340947516281e-08	3.5327105120946234	1.289953841551059e-06	1974-03-26	1974.2316735595703	[1960.9340278012542, 1974.384046430895]	[60.06597219874584, 46.61595356910493]	29.21669224280504	5942.499930858717	27.5	1974.2316735595703	7.917046469921437e-05	False	0	0.9999999959949345	8.692081970142685e-08	0.PE	0.9999999897145605	2.2143037301163537e-07	0.PE2	0.9999999607578262	8.484036083462313e-07	Armenia	0.9856343522015739	0.08617099011572991	40.7696272	44.6736646	Shirak Province	0.45035035722339256	1.441025661997783	40.918594	43.8403536	POINT (43.8403536 40.918594)
GCA_001188325.1_YPY_1_genomic	NA	NA	2.35e-08	grey	0.0010791704646992146	27	14735	[1961:1976]	[-60:-45]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943539	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.294306634867748e-09	1.0	1.509359277470193e-21	1974-03-26	1974.2316735595703	[1961.0, 1976.0]	[60.0, 45.0]	0.0	5942.499930858717	27.0	1968.5	7.917046469921437e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Georgia	1.0	-1.000088900581841e-12	41.6809707	44.02873820000001	Samtskhe-Javakheti	1.0	-1.000088900581841e-12	41.52653525	43.2469570403887	POINT (43.2469570403887 41.52653525)
GCA_001188715.1_ASM118871v1_genomic	NA	NA	2.35e-08	grey	0.0010791704646992146	28	1522	[1961:1976]	[-60:-45]	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03783057	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.294306634867748e-09	1.0	1.5136699889811013e-21	1974-03-26	1974.2316735595703	[1961.0, 1976.0]	[60.0, 45.0]	0.0	5942.499930858717	28.0	1968.5	7.917046469921437e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Armenia	1.0	-1.000088900581841e-12	40.7696272	44.6736646	Shirak Province	1.0	-1.000088900581841e-12	40.918594	43.8403536	POINT (43.8403536 40.918594)
NODE35	100.0	98.5	4.692e-07	red	0.0010778804264859573	30.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.942648767514926e-08	2.0901492105145816	4.297982933520447e-07	1937-10-01	1937.7494210597174	[1892.540569433421, 1946.045572413463]	[128.45943056657893, 74.9544275865369]	15.426416668484762	5906.017678358863	30.625	1937.7494210597174	7.788042648595695e-05	False	0	0.999999995990776	8.700687925037638e-08	0.PE	0.9999999897031785	2.216626792152246e-07	0.PE2	0.9999999607153075	8.492798346059024e-07	Azerbaijan	0.9995972775375648	0.0036116778436002376	40.3936294	47.7872508	Goranboy District	0.9999862859050651	0.0001928054143681691	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_000834315.1_ASM83431v1_genomic	NA	NA	2.35e-08	grey	0.0010778804264859573	33	Pestoides F	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Caucasica	0.PE	0.PE2	SAMN03121016	KEEP: Assembly Modern No Location Morelli 2010 Cui 2013 Keller 2019	0	9.294306634867748e-09	1.0	1.4895675089125164e-21	1968-12-20	1968.9690700659694	[1950.0, 1971.9477296685327]	[71.0, 49.0522703314673]	0.0	5937.237327365115	33.0	1967.0	7.788042648595695e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Azerbaijan	0.9006120108569471	0.6773967826527925	40.3936294	47.7872508	Goranboy District	0.812201762052242	1.3659771681964403	40.606553399999996	46.70500981655712	POINT (47.7872508 40.3936294)
GCA_001294905.1_ASM129490v1_genomic	NA	NA	2.35e-08	grey	0.0010778804264859573	32	C-291	1971	-50	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861503	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	4.55479862074564e-09	0.49006330430913864	1.490279166063996e-21	1970-11-01	1970.833453605709	[1971.0, 1971.0]	[50.0, 50.0]	1.8643835397397197	5939.101710904854	32.0	1971.0	7.788042648595695e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Azerbaijan	1.0	-1.000088900581841e-12	40.3936294	47.7872508	Goranboy District	1.0	-1.000088900581841e-12	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_001295105.1_ASM129510v1_genomic	NA	NA	2.268e-07	grey	0.001078095316342053	31	C-235	1968	-53	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861483	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	1.4066259040284238e-08	1.5134274769367335	2.1488985609584733e-07	1967-10-28	1967.8234949271155	[1968.0, 1968.0]	[53.0, 53.0]	7.684978573977105	5936.091752226261	31.0	1968.0	7.809531634205279e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	0.9999999999999999	-9.99866855976916e-13	Azerbaijan	1.0	-1.000088900581841e-12	40.3936294	47.7872508	Goranboy District	1.0	-1.000088900581841e-12	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
NODE38	78.0	47.0	4.454e-07	black	0.0010780953095355962	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.588942738321606e-08	1.7095871706671055	2.148830496389386e-07	1944-06-05	1944.4277198307302	[1900.4395965522483, 1950.635447194909]	[120.5604034477517, 70.36455280509108]	6.6782987710128054	5912.695977129876	29.5	1944.4277198307302	7.809530953559589e-05	False	0	0.9999999959949303	8.6920908712899e-08	0.PE	0.9999999897145475	2.2143063736860349e-07	0.PE2	0.9999999607577804	8.484045567016825e-07	Azerbaijan	0.9999952554940252	6.95598459173833e-05	40.3936294	47.7872508	Goranboy District	0.9966781308640493	0.024932782784568674	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_001295185.1_ASM129518v1_genomic	NA	NA	5.13e-08	grey	0.0010780953095355962	29	C-197	1967	-54	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861482	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	9.294306634867748e-10	0.1	2.9797253779687636e-22	1966-10-27	1966.8201753675842	[1967.0, 1967.0]	[54.0, 54.0]	22.39245553685396	5935.08843266673	29.0	1967.0	7.809530953559589e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Azerbaijan	1.0	-1.000088900581841e-12	40.3936294	47.7872508	Goranboy District	1.0	-1.000088900581841e-12	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)
GCA_006376505.1_ASM637650v1_genomic	NA	NA	1.8768e-06	grey	0.0010798159906251549	30	C-232	1968	-53	Azerbaijan	Shahbuz Rayon	40.3936294	47.787250799999995	39.43858165	45.60713327015354	Caucasica	0.PE	0.PE2	SAMN12011946	KEEP: Assembly Modern	0	4.3484529515171746e-08	4.678620065324593	1.7206810895586013e-06	1967-10-28	1967.8234949271155	[1968.0, 1968.0]	[53.0, 53.0]	23.39577509638525	5936.091752226262	30.0	1968.0	7.981599062515449e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Azerbaijan	1.0	-1.000088900581841e-12	40.3936294	47.7872508	Shahbuz Rayon	1.0	-1.000088900581841e-12	39.43858165	45.60713327015354	POINT (45.60713327015354 39.43858165)
NODE39	100.0	100.0	9.2394e-06	red	0.0010785378885116068	35.3671875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.308935635157891e-08	1.40831983124744	8.40094641687449e-06	1936-12-21	1936.9718723032158	[1874.2164178422638, 1937.9881965548666]	[146.7835821577362, 83.01180344513341]	602.8049252545686	5905.240129602362	35.3671875	1936.9718723032158	7.853788851160667e-05	False	0	0.9999999959907767	8.700687092271718e-08	0.PE	0.9999999897031764	2.2166271320310583e-07	0.PE2	0.9999999597533914	8.687180284623044e-07	Armenia	0.6031792073125443	1.0969867731518272	40.7696272	44.6736646	Shirak Province	0.5840751831891582	1.5098160973895873	40.918594	43.8403536	POINT (43.8403536 40.918594)
GCA_000834985.1_ASM83498v1_genomic	NA	NA	2.35e-08	grey	0.0010785378885116068	34	Pestoides G	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Caucasica	0.PE	0.PE2	SAMN03202985	KEEP: Assembly Modern No Location	0	2.1514574160872054e-09	0.23148121754623163	1.4803108485213199e-21	1949-10-06	1949.7638504483016	[1950.0, 1963.123847837238]	[71.0, 57.87615216276208]	12.79197814508575	5918.032107747447	34.0	1967.0	7.853788851160667e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	0.9999999999999999	-9.99866855976916e-13	Armenia	0.5489966584099977	1.5514736912755431	40.7696272	44.6736646	Shirak Province	0.47737933079715383	2.411394032997517	40.918594	43.8403536	POINT (44.6736646 40.7696272)
NODE40	100.0	97.3	2.346e-07	red	0.001078752783801335	36.734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5858120666450616e-08	1.7062187949511596	2.1489528972802194e-07	1944-11-10	1944.8589712893297	[1894.8839870795316, 1947.6353388052228]	[126.11601292046839, 73.36466119477723]	7.88709898611387	5913.127228588475	36.734375	1944.8589712893297	7.875278380133469e-05	False	0	0.999999995994926	8.692099768826257e-08	0.PE	0.9999999897145345	2.2143090042493234e-07	0.PE2	0.9999999607565704	8.484290820473048e-07	Armenia	0.9973022673641585	0.02086997569295073	40.7696272	44.6736646	Shirak Province	0.9985430719707196	0.013831988415009142	40.918594	43.8403536	POINT (43.8403536 40.918594)
GCA_003085935.1_ASM308593v1_genomic	NA	NA	2.35e-08	grey	0.001078752783801335	35	835	1958	-63	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN05162581	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	2.1667628343627963e-09	0.23312796957162452	2.963783188471813e-22	1957-10-16	1957.7902993318028	[1958.0, 1958.0]	[63.0, 63.0]	12.93132804247307	5926.058556630948	35.0	1958.0	7.875278380133469e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE2	0.9999999999999999	-9.99866855976916e-13	Armenia	1.0	-1.000088900581841e-12	40.7696272	44.6736646	Shirak Province	1.0	-1.000088900581841e-12	40.918594	43.8403536	POINT (43.8403536 40.918594)
NODE41	100.0	99.1	2.346e-07	red	0.0010789676810509978	38.46875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5526162875617184e-08	1.6705025437153669	2.1489724966291406e-07	1950-01-01	1950.0005554338404	[1942.2028860477967, 1962.0423596572653]	[78.79711395220329, 58.95764034273475]	5.141584144510716	5918.268812732986	38.46875	1950.0005554338404	7.89676810509976e-05	False	0	0.9999999999958576	1.1457452671678709e-10	0.PE	0.9999999999887147	3.1075851267447396e-10	0.PE2	0.9999999999589508	1.1419739643678348e-09	Armenia	0.999936780630919	0.0007112174591082831	40.7696272	44.6736646	Shirak Province	0.9999695254763818	0.0003666486101777058	40.918594	43.8403536	POINT (43.8403536 40.918594)
