id	Assembly_id	AssemblyAccession	AssemblyBioSampleAccession	AssemblyBioSampleID	AssemblyGenbankBioprojectAccession	AssemblyGenbankID	AssemblyRefseqBioprojectAccession	AssemblyRefSeqCategory	AssemblyRefSeqID	AssemblyWGSAccession	AssemblyInfraspecies	AssemblyIsolate	AssemblyOrganism	AssemblySpeciesTaxonomicID	AssemblySpeciesName	AssemblyTaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	AssemblyChromosomes	AssemblyContigCount	AssemblyContigN50	AssemblyContigL50	AssemblyNonChromosomalReplicons	AssemblyReplicons	AssemblyScaffolds	AssemblyScaffoldN50	AssemblyScaffoldL50	AssemblyTotalLength	AssemblyUngappedLength	AssemblySubmitterOrganization	AssemblySubmissionDate	AssemblyReleaseDate	AssemblyFTPAssemblyReport	AssemblyFTPGenbank	AssemblyFTPRefSeq	AssemblyFTPStatsReport	AssemblyComment
28	2177991	GCF_003966035.1	SAMN10584459	10584459	PRJNA224116	8118328	PRJNA224116	na	8159538	RXOH01	C-612	None	Brucella abortus (a-proteobacteria)	235	Brucella abortus	235	ASM396603v1	Contig	haploid	50	0	41	189361	6	0	0	41	189361	6	3281623	3281623	Stavropol Plague Control Reseach Institute	2018/12/23 00:00	2018/12/23 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/966/035/GCF_003966035.1_ASM396603v1/GCF_003966035.1_ASM396603v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/966/035/GCA_003966035.1_ASM396603v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/966/035/GCF_003966035.1_ASM396603v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/966/035/GCF_003966035.1_ASM396603v1/GCF_003966035.1_ASM396603v1_assembly_stats.txt	None
29	2129441	GCF_003860145.1	SAMN10484567	10484567	PRJNA224116	7982158	PRJNA224116	na	9076788	RQWM01	81/1	None	Bacillus anthracis (firmicutes)	1392	Bacillus anthracis	1392	ASM386014v1	Contig	haploid	80	0	55	177738	9	0	0	55	177738	9	5444423	5444423	Stavropol Plague Control Reseach Institute	2018/12/03 00:00	2018/12/03 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/860/145/GCF_003860145.1_ASM386014v1/GCF_003860145.1_ASM386014v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/145/GCA_003860145.1_ASM386014v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/860/145/GCF_003860145.1_ASM386014v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/860/145/GCF_003860145.1_ASM386014v1/GCF_003860145.1_ASM386014v1_assembly_stats.txt	None
30	2111781	GCF_003798345.1	SAMN10228582	10228582	PRJNA224116	7883028	PRJNA224116	na	7923268	None	FDAARGOS_602	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM379834v1	Complete Genome	haploid	16.16	1	3	4607325	1	2	3	0	4607325	1	4784489	4784489	US Food and Drug Administration	2018/11/20 00:00	2018/11/20 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/345/GCF_003798345.1_ASM379834v1/GCF_003798345.1_ASM379834v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/345/GCA_003798345.1_ASM379834v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/345/GCF_003798345.1_ASM379834v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/345/GCF_003798345.1_ASM379834v1/GCF_003798345.1_ASM379834v1_assembly_stats.txt	None
31	2111721	GCF_003798225.1	SAMN10228581	10228581	PRJNA224116	7882908	PRJNA224116	na	7923148	None	FDAARGOS_601	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM379822v1	Complete Genome	haploid	14.46	1	4	4708493	1	3	4	0	4708493	1	4930959	4930959	US Food and Drug Administration	2018/11/20 00:00	2018/11/20 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/225/GCF_003798225.1_ASM379822v1/GCF_003798225.1_ASM379822v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/225/GCA_003798225.1_ASM379822v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/225/GCF_003798225.1_ASM379822v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/225/GCF_003798225.1_ASM379822v1/GCF_003798225.1_ASM379822v1_assembly_stats.txt	None
32	2111711	GCF_003798205.1	SAMN10228583	10228583	PRJNA224116	7882888	PRJNA224116	na	7920338	None	FDAARGOS_603	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM379820v1	Complete Genome	haploid	27.2	1	5	4636496	1	4	5	0	4636496	1	4929654	4929654	US Food and Drug Administration	2018/11/20 00:00	2018/11/20 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/205/GCF_003798205.1_ASM379820v1/GCF_003798205.1_ASM379820v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/205/GCA_003798205.1_ASM379820v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/205/GCF_003798205.1_ASM379820v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/205/GCF_003798205.1_ASM379820v1/GCF_003798205.1_ASM379820v1_assembly_stats.txt	None
33	2110851	GCF_003798085.1	SAMN10228584	10228584	PRJNA224116	7881148	PRJNA224116	na	7920948	RKJP01	FDAARGOS_604	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM379808v1	Contig	haploid	391	0	5	4709501	1	0	0	5	4709501	1	4873732	4873732	US Food and Drug Administration	2018/11/19 00:00	2018/11/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/085/GCF_003798085.1_ASM379808v1/GCF_003798085.1_ASM379808v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/085/GCA_003798085.1_ASM379808v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/085/GCF_003798085.1_ASM379808v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/085/GCF_003798085.1_ASM379808v1/GCF_003798085.1_ASM379808v1_assembly_stats.txt	None
34	2110431	GCF_003797205.1	SAMN10228585	10228585	PRJNA224116	7880368	PRJNA224116	na	7923028	RKJO01	FDAARGOS_605	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM379720v1	Contig	haploid	676	0	4	4687361	1	0	0	4	4687361	1	4863479	4863479	US Food and Drug Administration	2018/11/19 00:00	2018/11/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/797/205/GCF_003797205.1_ASM379720v1/GCF_003797205.1_ASM379720v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/797/205/GCA_003797205.1_ASM379720v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/797/205/GCF_003797205.1_ASM379720v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/797/205/GCF_003797205.1_ASM379720v1/GCF_003797205.1_ASM379720v1_assembly_stats.txt	None
35	2068591	GCA_003712005.1	SAMN10340333	10340333	PRJNA499009	7731728	None	na	None	RHMB01	9760	None	Vibrio cholerae (g-proteobacteria)	666	Vibrio cholerae	666	ASM371200v1	Contig	haploid	10	0	1293	66902	19	0	0	1293	66902	19	5009321	5009321	Research Institute for Plague Control	2018/11/05 00:00	2018/11/05 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/712/005/GCA_003712005.1_ASM371200v1/GCA_003712005.1_ASM371200v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/712/005/GCA_003712005.1_ASM371200v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/712/005/GCA_003712005.1_ASM371200v1/GCA_003712005.1_ASM371200v1_assembly_stats.txt	None
36	1841771	GCF_900460545.1	SAMEA104210777	8336759	PRJNA224116	6980088	PRJNA224116	na	7001698	UHIZ01	NCTC144	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	57572_B01	Contig	haploid	100	0	5	4311875	1	0	0	5	4311875	1	4858623	4858623	SC	2018/08/01 00:00	2018/08/01 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/545/GCF_900460545.1_57572_B01/GCF_900460545.1_57572_B01_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/460/545/GCA_900460545.1_57572_B01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/545/GCF_900460545.1_57572_B01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/545/GCF_900460545.1_57572_B01/GCF_900460545.1_57572_B01_assembly_stats.txt	None
37	1823881	GCA_003327445.1	SAMN09111775	9111775	PRJNA470808	6914848	None	na	None	QFGC01	10213D	None	Vibrio cholerae (g-proteobacteria)	666	Vibrio cholerae	666	ASM332744v1	Contig	haploid	100	0	147	91825	15	0	0	147	91825	15	4020493	4020493	Stavropol Plague Control Reseach Institute	2018/07/18 00:00	2018/07/18 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/327/445/GCA_003327445.1_ASM332744v1/GCA_003327445.1_ASM332744v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/327/445/GCA_003327445.1_ASM332744v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/327/445/GCA_003327445.1_ASM332744v1/GCA_003327445.1_ASM332744v1_assembly_stats.txt	None
38	1787151	GCF_900460465.1	SAMEA104281628	8399597	PRJNA224116	6756508	PRJNA224116	na	6853898	UAVH01	NCTC5923	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	57940_B01	Contig	haploid	100	0	12	1129548	2	0	0	12	1129548	2	4777134	4777134	SC	2018/06/29 00:00	2018/06/29 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/465/GCF_900460465.1_57940_B01/GCF_900460465.1_57940_B01_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/460/465/GCA_900460465.1_57940_B01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/465/GCF_900460465.1_57940_B01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/465/GCF_900460465.1_57940_B01/GCF_900460465.1_57940_B01_assembly_stats.txt	None
39	1775261	GCF_003268175.1	SAMN09464365	9464365	PRJNA224116	6730428	PRJNA224116	na	6827658	QLVB01	4802R	None	Burkholderia pseudomallei (b-proteobacteria)	28450	Burkholderia pseudomallei	28450	ASM326817v1	Scaffold	haploid	473.1	0	176	95568	25	0	0	172	95568	25	7148907	7148529	Volgograd Plague Control Research Institute	2018/06/26 00:00	2018/06/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/175/GCF_003268175.1_ASM326817v1/GCF_003268175.1_ASM326817v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/268/175/GCA_003268175.1_ASM326817v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/175/GCF_003268175.1_ASM326817v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/175/GCF_003268175.1_ASM326817v1/GCF_003268175.1_ASM326817v1_assembly_stats.txt	None
40	1775251	GCF_003268105.1	SAMN09464364	9464364	PRJNA224116	6730408	PRJNA224116	na	6825768	QLVC01	1701	None	Burkholderia pseudomallei (b-proteobacteria)	28450	Burkholderia pseudomallei	28450	ASM326810v1	Scaffold	haploid	209.3	0	141	125150	19	0	0	134	126752	17	7160202	7159602	Volgograd Plague Control Research Institute	2018/06/26 00:00	2018/06/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/105/GCF_003268105.1_ASM326810v1/GCF_003268105.1_ASM326810v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/268/105/GCA_003268105.1_ASM326810v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/105/GCF_003268105.1_ASM326810v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/105/GCF_003268105.1_ASM326810v1/GCF_003268105.1_ASM326810v1_assembly_stats.txt	None
41	1775241	GCF_003268115.1	SAMN09464368	9464368	PRJNA224116	6730398	PRJNA224116	na	6826378	QLUY01	4802	None	Burkholderia pseudomallei (b-proteobacteria)	28450	Burkholderia pseudomallei	28450	ASM326811v1	Scaffold	haploid	476.8	0	149	102447	20	0	0	137	118562	19	7152164	7151083	Volgograd Plague Control Research Institute	2018/06/26 00:00	2018/06/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/115/GCF_003268115.1_ASM326811v1/GCF_003268115.1_ASM326811v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/268/115/GCA_003268115.1_ASM326811v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/115/GCF_003268115.1_ASM326811v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/115/GCF_003268115.1_ASM326811v1/GCF_003268115.1_ASM326811v1_assembly_stats.txt	None
42	1775231	GCF_003268125.1	SAMN09464367	9464367	PRJNA224116	6730368	PRJNA224116	na	6824848	QLUZ01	PT02	None	Burkholderia cepacia (b-proteobacteria)	292	Burkholderia cepacia	292	ASM326812v1	Scaffold	haploid	204.3	0	74	226129	11	0	0	70	226129	11	8439210	8438825	Volgograd Plague Control Research Institute	2018/06/26 00:00	2018/06/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/125/GCF_003268125.1_ASM326812v1/GCF_003268125.1_ASM326812v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/268/125/GCA_003268125.1_ASM326812v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/125/GCF_003268125.1_ASM326812v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/125/GCF_003268125.1_ASM326812v1/GCF_003268125.1_ASM326812v1_assembly_stats.txt	None
43	1775221	GCF_003268095.1	SAMN09464366	9464366	PRJNA224116	6730358	PRJNA224116	na	6825868	QLVA01	4811R	None	Burkholderia pseudomallei (b-proteobacteria)	28450	Burkholderia pseudomallei	28450	ASM326809v1	Scaffold	haploid	167.8	0	117	128314	19	0	0	111	130025	17	7170845	7170346	Volgograd Plague Control Research Institute	2018/06/26 00:00	2018/06/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/095/GCF_003268095.1_ASM326809v1/GCF_003268095.1_ASM326809v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/268/095/GCA_003268095.1_ASM326809v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/095/GCF_003268095.1_ASM326809v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/095/GCF_003268095.1_ASM326809v1/GCF_003268095.1_ASM326809v1_assembly_stats.txt	None
44	1775211	GCF_003268075.1	SAMN09464363	9464363	PRJNA224116	6730328	PRJNA224116	na	6858378	QLUX01	4811	None	Burkholderia pseudomallei (b-proteobacteria)	28450	Burkholderia pseudomallei	28450	ASM326807v1	Scaffold	haploid	99.3	0	129	109227	22	0	0	119	126665	19	7172172	7171372	Volgograd Plague Control Research Institute	2018/06/26 00:00	2018/06/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/075/GCF_003268075.1_ASM326807v1/GCF_003268075.1_ASM326807v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/268/075/GCA_003268075.1_ASM326807v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/075/GCF_003268075.1_ASM326807v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/075/GCF_003268075.1_ASM326807v1/GCF_003268075.1_ASM326807v1_assembly_stats.txt	None
45	1730931	GCA_003176775.1	SAMN09245989	9245989	PRJNA472875	6572158	None	na	None	QGSN01	8600	None	Shigella sonnei (enterobacteria)	624	Shigella sonnei	624	ASM317677v1	Contig	haploid	100	0	404	22227	59	0	0	404	22227	59	4473987	4473987	Stavropol Plague Control Reseach Institute	2018/05/30 00:00	2018/05/30 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/176/775/GCA_003176775.1_ASM317677v1/GCA_003176775.1_ASM317677v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/176/775/GCA_003176775.1_ASM317677v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/176/775/GCA_003176775.1_ASM317677v1/GCA_003176775.1_ASM317677v1_assembly_stats.txt	None
46	1703491	GCF_003096135.1	SAMN08999468	8999468	PRJNA224116	6456678	PRJNA224116	na	7200028	QENS01	9507	None	Vibrio cholerae (g-proteobacteria)	666	Vibrio cholerae	666	ASM309613v1	Scaffold	haploid	15	0	152	184546	9	0	0	105	204056	8	3997109	3991542	Research Institute for Plague Control	2018/05/07 00:00	2018/05/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/135/GCF_003096135.1_ASM309613v1/GCF_003096135.1_ASM309613v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/096/135/GCA_003096135.1_ASM309613v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/135/GCF_003096135.1_ASM309613v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/135/GCF_003096135.1_ASM309613v1/GCF_003096135.1_ASM309613v1_assembly_stats.txt	None
47	1703481	GCF_003096115.1	SAMN08999467	8999467	PRJNA224116	6456658	PRJNA224116	na	7199948	QENR01	Ogawa 18963	None	Vibrio cholerae O1 biovar El Tor (g-proteobacteria)	666	Vibrio cholerae	686	ASM309611v1	Contig	haploid	4	0	66	181519	7	0	0	66	181519	7	3966209	3966209	Research Institute for Plague Control	2018/05/07 00:00	2018/05/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/115/GCF_003096115.1_ASM309611v1/GCF_003096115.1_ASM309611v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/096/115/GCA_003096115.1_ASM309611v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/115/GCF_003096115.1_ASM309611v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/096/115/GCF_003096115.1_ASM309611v1/GCF_003096115.1_ASM309611v1_assembly_stats.txt	None
48	1702541	GCF_003086155.1	SAMN05017638	5017638	PRJNA224116	6441968	PRJNA224116	na	9034268	LYCN01	M-1448	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308615v1	Contig	haploid	48	0	420	31349	49	0	0	420	31349	49	4525103	4525103	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/155/GCF_003086155.1_ASM308615v1/GCF_003086155.1_ASM308615v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/155/GCA_003086155.1_ASM308615v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/155/GCF_003086155.1_ASM308615v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/155/GCF_003086155.1_ASM308615v1/GCF_003086155.1_ASM308615v1_assembly_stats.txt	None
49	1702521	GCA_003086115.1	SAMN05017652	5017652	PRJNA322122	6441918	None	na	None	LYCO01	A-1920	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308611v1	Contig	haploid	48	0	422	24265	63	0	0	422	24265	63	4555877	4555877	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/115/GCA_003086115.1_ASM308611v1/GCA_003086115.1_ASM308611v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/115/GCA_003086115.1_ASM308611v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/115/GCA_003086115.1_ASM308611v1/GCA_003086115.1_ASM308611v1_assembly_stats.txt	None
50	1702511	GCF_003086095.1	SAMN05017693	5017693	PRJNA224116	6441908	PRJNA224116	na	9034388	LYCP01	M-1524	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308609v1	Contig	haploid	48	0	488	25089	59	0	0	488	25089	59	4616738	4616738	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/095/GCF_003086095.1_ASM308609v1/GCF_003086095.1_ASM308609v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/095/GCA_003086095.1_ASM308609v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/095/GCF_003086095.1_ASM308609v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/095/GCF_003086095.1_ASM308609v1/GCF_003086095.1_ASM308609v1_assembly_stats.txt	None
51	1702501	GCA_003086075.1	SAMN05017610	5017610	PRJNA322117	6441878	None	na	None	LYCM01	A-1825	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308607v1	Contig	haploid	48	0	707	13248	105	0	0	707	13248	105	4535418	4535418	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/075/GCA_003086075.1_ASM308607v1/GCA_003086075.1_ASM308607v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/075/GCA_003086075.1_ASM308607v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/075/GCA_003086075.1_ASM308607v1/GCA_003086075.1_ASM308607v1_assembly_stats.txt	None
52	1702491	GCF_003086055.1	SAMN05162559	5162559	PRJNA224116	6441858	PRJNA224116	na	7199508	LYOH01	595	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308605v1	Contig	haploid	48	0	269	39359	41	0	0	269	39359	41	4584858	4584858	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/055/GCF_003086055.1_ASM308605v1/GCF_003086055.1_ASM308605v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/055/GCA_003086055.1_ASM308605v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/055/GCF_003086055.1_ASM308605v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/055/GCF_003086055.1_ASM308605v1/GCF_003086055.1_ASM308605v1_assembly_stats.txt	None
53	1702481	GCF_003086015.1	SAMN05162583	5162583	PRJNA224116	6441838	PRJNA224116	na	9034368	LYOK01	M-1944	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308601v1	Contig	haploid	48	0	628	26678	56	0	0	628	26678	56	4582641	4582641	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/015/GCF_003086015.1_ASM308601v1/GCF_003086015.1_ASM308601v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/015/GCA_003086015.1_ASM308601v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/015/GCF_003086015.1_ASM308601v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/015/GCF_003086015.1_ASM308601v1/GCF_003086015.1_ASM308601v1_assembly_stats.txt	None
54	1702471	GCF_003086035.1	SAMN05017606	5017606	PRJNA224116	6441828	PRJNA224116	na	9034028	LYCL01	2751-55	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308603v1	Contig	haploid	48	0	278	35069	44	0	0	278	35069	44	4582594	4582594	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/035/GCF_003086035.1_ASM308603v1/GCF_003086035.1_ASM308603v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/035/GCA_003086035.1_ASM308603v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/035/GCF_003086035.1_ASM308603v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/035/GCF_003086035.1_ASM308603v1/GCF_003086035.1_ASM308603v1_assembly_stats.txt	None
55	1702461	GCF_003085995.1	SAMN05162893	5162893	PRJNA224116	6441798	PRJNA224116	na	9033708	LYOM01	1906	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308599v1	Contig	haploid	48	0	301	34970	48	0	0	301	34970	48	4573713	4573713	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/995/GCF_003085995.1_ASM308599v1/GCF_003085995.1_ASM308599v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/085/995/GCA_003085995.1_ASM308599v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/995/GCF_003085995.1_ASM308599v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/995/GCF_003085995.1_ASM308599v1/GCF_003085995.1_ASM308599v1_assembly_stats.txt	None
56	1702451	GCF_003085975.1	SAMN05162580	5162580	PRJNA224116	6441778	PRJNA224116	na	9034008	LYOI01	1530	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM308597v1	Contig	haploid	48	0	447	31893	48	0	0	447	31893	48	4529233	4529233	Russian Research Anti-Plague Institute Microbe	2018/05/02 00:00	2018/05/02 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/975/GCF_003085975.1_ASM308597v1/GCF_003085975.1_ASM308597v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/085/975/GCA_003085975.1_ASM308597v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/975/GCF_003085975.1_ASM308597v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/975/GCF_003085975.1_ASM308597v1/GCF_003085975.1_ASM308597v1_assembly_stats.txt	None
