Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
GCA_006376545.1_ASM637654v1_genomic	NA	NA	1.4076e-06	grey	9.01151e-05	44.0	C-273	1969	-52	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN12012010	KEEP: Assembly Modern	0	2.0456005264545796e-08	2.1693920497253734	1.2904529260326174e-06	1969-01-01	1969.0	55.65539717366937	6058.85025005595	38.0	1969.0	8.04742238875988e-05	False
NODE44	100.0	99.8	4.692e-07	red	8.912969999999999e-05	49.484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3637863578308026e-08	1.4463172276015537	4.2978880702483e-07	1939-11-19	1939.8831033084998	26.538500482169184	6029.73335336445	40.9375	1939.8831033084998	7.961355976859102e-05	False
NODE45	100.0	96.5	2.346e-07	red	8.936429999999999e-05	47.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12584557802056e-08	1.1939772280022931	2.148895554751109e-07	1952-11-30	1952.912589827851	13.029486519351167	6042.762839883801	42.875	1952.912589827851	7.982844932406612e-05	False
NODE46	100.0	99.7	2.346e-07	red	8.959889999999999e-05	45.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.526283688806958e-09	0.7981744132014967	2.1489098495212955e-07	1992-01-01	1992.000106051598	39.087516223747116	6081.850356107548	41.5	1992.000106051598	8.004334030901825e-05	False
GCA_000382525.1_Yersinia_pestis_G3768_assembly_genomic	NA	NA	2.35e-08	grey	8.962239999999999e-05	45.0	G3768	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN01902220	KEEP: Assembly Modern	0	9.429372282956118e-09	1.0	3.1499861947691665e-20	1992-01-01	1992.000106051598	0.0	6081.850356107548	41.0	1975.0	8.004334030901828e-05	False
GCA_001188755.1_ASM118875v1_genomic	NA	NA	2.35e-08	grey	8.962239999999999e-05	46.0	8787	1992	-29	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943569	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.42937228254769e-09	0.9999999999566855	3.14380686365992e-20	1992-01-01	1992.0	-0.00010605159809529141	6081.85025005595	42.0	1992.0	8.004334030901828e-05	False
NODE47	100.0	100.0	2.346e-07	red	8.959889999999999e-05	48.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1183477116198666e-08	1.1860256208584687	2.1489723110418652e-07	1964-06-26	1964.4843680547667	11.57177822691574	6054.334618110716	44.25	1964.4843680547667	8.004334655517031e-05	False
GCA_000324925.1_ASM32492v1_genomic	NA	NA	2.35e-08	grey	8.96459e-05	47.0	G8786	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN02403080	KEEP: Assembly Modern Modern Cui 2013 Keller 2019	0	9.429372282956118e-09	1.0	3.1449211915721434e-20	1964-06-26	1964.4843680547667	0.0	6054.334618110716	43.0	1975.0	8.004334655517034e-05	False
GCA_001188775.1_ASM118877v1_genomic	NA	NA	2.35e-08	grey	8.96459e-05	48.0	3770	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943654	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.419164289978056e-09	0.9989174260309445	3.153132887571303e-20	1966-01-01	1966.000106051598	1.5157379968313762	6055.850356107548	44.0	1981.5	8.004334655517034e-05	False
NODE49	100.0	100.0	1.173e-06	red	9.077189999999998e-05	49.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9115544577487837e-08	2.027234051628206	1.074600676611821e-06	1994-08-01	1994.5828149330612	30.098446878294453	6084.433064989011	45.5	1994.5828149330612	8.111794723178214e-05	False
GCA_001188695.1_ASM118869v1_genomic	NA	NA	2.35e-08	grey	9.079539999999999e-05	49.0	1412	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03782999	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.429372282956118e-09	1.0	3.146754686158318e-20	1994-08-01	1994.5828149330612	0.0	6084.433064989011	45.0	1981.5	8.111794723178216e-05	False
GCA_001188935.1_ASM118893v1_genomic	NA	NA	2.35e-08	grey	9.079539999999999e-05	50.0	1413	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03783058	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.429372282956118e-09	1.0	3.1478861445592276e-20	1994-08-01	1994.5828149330612	0.0	6084.433064989011	46.0	1981.5	8.111794723178216e-05	False
GCA_002993145.1_ASM299314v1_genomic	NA	NA	2.35e-08	grey	8.91767e-05	51.0	1393G	1979	-42	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN08634710	KEEP: Assembly Modern	0	2.522120381424934e-09	0.26747489713432404	3.152629632592479e-20	1979-01-01	1979.0	39.11689669150019	6068.85025005595	39.0	1979.0	7.961355976859104e-05	False
GCA_001188795.1_ASM118879v1_genomic	NA	NA	4.692e-07	grey	8.96459e-05	52.0	3067	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943655	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	9.595799897940024e-09	1.017649914542533	4.2979190471603307e-07	1984-08-23	1984.6429964569163	44.759893148416495	6074.493246512866	40.0	1981.5	8.004335167330704e-05	False
NODE55	100.0	93.2	1.06623e-05	black	3.45394e-05	95.2208630832788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.185722648580385e-08	1.257477818246306	9.683387310675492e-06	-1776-07-29	-1775.4269388693756	850.4492158364551	2314.423311186575	84.33185490965843	-1775.4269388693756	3.165204490387914e-05	False
SAMEA104488961	NA	NA	2.35e-08	grey	3.458639999999999e-05	57.0	RT5	[-1918:-1754]	[-3939:-3775]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age	0.PE	0.PE8	SAMEA104488961	KEEP: SRA Ancient	0	9.429372282956118e-09	1.0	3.326795881741608e-20	-1776-07-29	-1775.4269388693756	0.0	2314.423311186575	47.0	-1836.0	3.165204490387917e-05	False
NODE57	100.0	97.0	3.863e-07	red	3.4949199999999994e-05	64.298828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.998972420263239e-09	0.5301490141924968	4.29799272296925e-07	-1684-11-02	-1683.1636813145037	92.26325755487187	2406.686568741447	54.421875	-1683.1636813145037	3.2081844176176065e-05	False
NODE58	100.0	100.0	2.00906e-05	red	5.5039799999999994e-05	58.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.005994443002538e-09	0.5308937109261268	1.8100600102015622e-05	1990-08-29	1990.6596542883333	3673.823335602837	6080.509904344284	48.5	1990.6596542883333	5.0182444278191684e-05	False
GCA_000320425.1_ASM32042v1_genomic	NA	NA	2.346e-07	grey	5.5274399999999994e-05	58.0	12	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991	KEEP: Assembly Modern Cui 2013 Keller 2019	0	1.0948006645893671e-08	1.1610536011694577	2.1489317316222813e-07	2004-01-01	2004.0	13.340345711666714	6093.850250055951	48.0	2004.0	5.0397337451353914e-05	False
GCA_000323625.1_ASM32362v1_genomic	NA	NA	2.35e-08	grey	5.506329999999999e-05	59.0	9	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019	0	5.133142757418127e-09	0.5443779928698373	3.267606886229638e-20	2004-01-01	2004.0	13.340345711666714	6093.850250055951	49.0	2004.0	5.018244427819172e-05	False
NODE59	100.0	99.7	1.76303e-05	red	5.2579499999999994e-05	70.09765625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.246568799805639e-09	0.9806133984675839	1.594293874767048e-05	0080-09-10	80.69162658205028	1763.855307896554	4170.541876638001	60.34375	80.69162658205028	4.802478292384655e-05	False
NODE60	100.0	95.7	9.0283e-06	red	6.16078e-05	63.1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.815724508625671e-09	0.8288700747082427	8.18007689065987e-06	1136-03-04	1136.1718744078155	1055.4802478257652	5226.022124463766	53.1875	1136.1718744078155	5.620485981450642e-05	False
NODE61	100.0	99.4	5.1928e-06	red	6.68006e-05	60.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.686738061712479e-09	0.6030876596092651	4.730660459558623e-06	1975-12-27	1975.987269484385	839.8153950765695	6065.837519540335	50.75	1975.987269484385	6.093552027406504e-05	False
GCA_000324665.1_ASM32466v1_genomic	NA	NA	2.35e-08	grey	6.68241e-05	60.0	CMCCN010025	2000	-21	China	Sečuán	35.000074	104.999927	30.500000099999998	102.4999999	Microtus	0.PE	0.PE4m	SAMN02403068	KEEP: Assembly Modern Cui 2013 Keller 2019	0	3.224906818425114e-09	0.34200652192450104	3.1874622083881144e-20	2000-01-01	2000.0	24.012730515614976	6089.85025005595	50.0	2000.0	6.093552027406507e-05	False
NODE62	100.0	50.0	2.346e-07	black	6.70352e-05	61.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0992225373420286e-08	1.1657430678910699	2.1489601590696044e-07	1991-03-29	1991.2395216788086	15.25225219442359	6081.089771734759	51.5	1991.2395216788086	6.1150416289972e-05	False
GCA_000324045.1_ASM32404v1_genomic	NA	NA	2.35e-08	grey	6.70587e-05	61.0	CMCC18019	2001	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403037	KEEP: Assembly Modern Cui 2013 Keller 2019	0	7.2228310279057075e-09	0.7659927735551599	3.210217227531626e-20	2001-01-01	2001.0	9.760478321191385	6090.85025005595	51.0	2001.0	6.115041628997203e-05	False
GCA_000325185.1_ASM32518v1_genomic	NA	NA	2.346e-07	grey	6.72698e-05	62.0	M0000002	2001	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403093	KEEP: Assembly Modern Cui 2013 Keller 2019	0	1.1376831871632212e-08	1.206531201678842	2.148789234502027e-07	2001-01-01	2001.0	9.760478321191385	6090.85025005595	52.0	2001.0	6.13652952134222e-05	False
NODE63	100.0	74.5	9.384e-07	black	6.25462e-05	65.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1245377481617056e-08	1.1925902535361155	8.596150136773495e-07	1211-04-21	1211.3026787327221	75.13080432490665	5301.152928788672	55.625	1211.3026787327221	5.7064474828183765e-05	False
NODE64	100.0	87.0	3.2844e-06	black	6.58306e-05	63.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.299548864308746e-09	0.5620256264447046	3.0102342260624317e-06	1787-09-05	1787.676840530274	576.3741617975518	5877.527090586224	53.75	1787.676840530274	6.00747090542462e-05	False
GCA_000324525.1_ASM32452v1_genomic	NA	NA	4.692e-07	grey	6.62998e-05	63.0	CMCC93014	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Microtus	0.PE	0.PE4m	SAMN02403061	KEEP: Assembly Modern Cui 2013 Keller 2019	0	2.519282030228424e-09	0.267173885453871	4.297984866112058e-07	1970-01-01	1970.0	182.32315946972608	6059.850250055951	53.0	1970.0	6.050450754085741e-05	False
NODE65	100.0	52.1	1.6422e-06	black	6.74728e-05	64.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.322559723254405e-08	1.4025957227767671	1.504523401327784e-06	1892-08-25	1892.6475513434707	104.97071081319677	5982.497801399421	54.5	1892.6475513434707	6.157923245557398e-05	False
GCA_000007885.1_ASM788v1_genomic	NA	NA	1.6422e-06	grey	6.911499999999999e-05	64.0	91001	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Microtus	0.PE	0.PE4m	SAMN02602970	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	0	1.732452654410334e-08	1.8372937269024745	1.504780085661668e-06	1970-01-01	1970.0	77.3524486565293	6059.850250055951	54.0	1970.0	6.308401254123565e-05	False
GCA_000324465.1_ASM32446v1_genomic	NA	NA	2.346e-07	grey	6.77074e-05	65.0	CMCC91090	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Microtus	0.PE	0.PE4m	SAMN02403058	KEEP: Assembly Modern Cui 2013 Keller 2019	0	3.465474634295247e-09	0.3675191232569319	2.148891282115982e-07	1970-01-01	1970.0	77.3524486565293	6059.850250055951	55.0	1970.0	6.179412158378559e-05	False
NODE66	100.0	99.0	2.1195e-06	red	6.46657e-05	67.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4408301957533541e-08	1.5280234489815396	1.934540848892045e-06	1342-12-13	1342.9486117230613	131.64593299033913	5432.7988617790115	57.5	1342.9486117230613	5.899901567707581e-05	False
NODE67	99.0	71.8	9.304e-07	black	6.55961e-05	66.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.292437519044993e-09	0.9854778494472386	8.596675867726066e-07	1439-06-26	1439.4844613873302	96.53584966426888	5529.33471144328	56.5	1439.4844613873302	5.9858683263848415e-05	False
GCA_001294805.1_ASM129480v1_genomic	NA	NA	2.35e-08	grey	6.56196e-05	66.0	I-3134	1984	-37	Mongolia	Bayankhongor	46.825038799999994	103.8499736	46.18084675	100.67009765478292	Microtus	0.PE	0.PE4m	SAMN03839877	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	9.429372282956118e-10	0.1	3.203346645529662e-20	1984-01-01	1984.0	544.5155386126698	6073.85025005595	56.0	1984.0	5.985868326384845e-05	False
GCA_002188815.1_ASM218881v1_genomic	NA	NA	1.13623e-05	grey	7.695839999999999e-05	67.0	SCPM-O-DNA-11	1984	-37	NA	NA	NA	NA	NA	NA	Microtus	0.PE	0.PE4m	SAMN05521436	KEEP: Assembly Modern No Location	0	1.842441131133904e-08	1.9539382642301366	1.033405806895484e-05	1984-01-01	1984.0	544.5155386126698	6073.85025005595	57.0	1984.0	7.019274133280326e-05	False
NODE68	97.0	62.1	4.605e-07	black	6.51262e-05	68.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2411812544770003e-08	1.3162925561020364	4.2977265160557884e-07	1375-12-29	1375.9933950538757	33.044783330814425	5465.843645109826	58.5	1375.9933950538757	5.942878832868139e-05	False
GCA_002188845.1_ASM218884v1_genomic	NA	NA	1.7055e-05	grey	8.21812e-05	68.0	SCPM-O-DNA-12	1982	-39	NA	NA	NA	NA	NA	NA	Microtus	0.PE	0.PE4m	SAMN05521437	KEEP: Assembly Modern No Location	0	2.4567040812539063e-08	2.605373939572282	1.5514299999549787e-05	1982-01-01	1982.0	606.0066049461243	6071.85025005595	58.0	1982.0	7.494308832823118e-05	False
GCA_003074175.1_ASM307417v1_genomic	NA	NA	6.42e-08	grey	6.51904e-05	69.0	I-3086	1983	-38	Mongolia	Bayankhongor	46.825038799999994	103.8499736	46.18084675	100.67009765478292	Microtus	0.PE	0.PE4m	SAMN05219216	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	9.429372282956118e-10	0.1	3.197124134064523e-20	1983-01-01	1983.0	607.0066049461243	6072.85025005595	59.0	1983.0	5.942878832868142e-05	False
NODE69	100.0	92.0	1.4962e-06	black	5.4075699999999995e-05	77.0078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0780998465677613e-08	1.1433421167562343	1.0745930234953248e-06	0183-03-13	183.1966884002802	102.50506181822993	4273.046938456231	67.5	183.1966884002802	4.909937594734187e-05	False
NODE70	100.0	83.4	2.4596e-06	black	5.6535299999999994e-05	71.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3081713105057219e-08	1.3873365811107936	2.1494851365352666e-06	0349-03-10	349.18719482084884	165.99050642056864	4439.0374448768	62.0	349.18719482084884	5.124886108387714e-05	False
NODE71	100.0	100.0	1.99459e-05	red	7.64812e-05	70.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1295390661472293e-08	1.1978942311874843	1.809980417316597e-05	1942-09-29	1942.7445559367661	1593.5573611159173	6032.594805992717	60.5	1942.7445559367661	6.934866525704311e-05	False
GCA_001294885.1_ASM129488v1_genomic	NA	NA	2.35e-08	grey	7.65047e-05	70.0	5307-Gis	1979	-42	Tajikistan	Sughd Province	38.62817329999999	70.8156541	39.354860200000005	68.8268012	Hissarica	0.PE	0.PE4h	SAMN03839878	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	2.1496366787266623e-09	0.22797240518461628	3.159748632990148e-20	1979-01-01	1979.0	36.25544406323388	6068.850250055951	60.0	1979.0	6.934866525704314e-05	False
GCA_002412235.1_Y.pestis_A-1249_genomic	NA	NA	4.692e-07	grey	7.69504e-05	71.0	A-1249	1970	-51	Tajikistan	Sughd Province	38.62817329999999	70.8156541	39.354860200000005	68.8268012	Hissarica	0.PE	0.PE4h	SAMN05149969	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	1.3447556447930115e-08	1.426134852288841	4.2987222599880446e-07	1970-01-01	1970.0	27.25544406323388	6059.850250055951	61.0	1970.0	6.977853748304191e-05	False
NODE72	100.0	97.8	1.11827e-05	red	6.771799999999999e-05	72.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1455035533806369e-08	1.214824825032277	9.899179249082418e-06	1237-08-21	1237.636711485961	888.4495166651122	5327.486961541912	63.5	1237.636711485961	6.114804033295957e-05	False
GCA_001601735.1_ASM160173v1_genomic	NA	NA	1.16332e-05	grey	7.93512e-05	72.0	A-1815	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN04337145	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	1.363775415619759e-08	1.4463056232118707	1.055998510058853e-05	1980-01-01	1980.0	742.3632885140389	6069.850250055951	62.0	1980.0	7.170802543354809e-05	False
GCA_001294975.1_ASM129497v1_genomic	NA	NA	9.384e-07	grey	6.867989999999999e-05	73.0	A-1804	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN03861481	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	1.1359673541272834e-09	0.12047115333229333	8.59666113102946e-07	1980-01-01	1980.0	742.3632885140389	6069.850250055951	63.0	1980.0	6.200770644606251e-05	False
GCA_001295145.1_ASM129514v1_genomic	NA	NA	2.346e-07	grey	6.79996e-05	74.0	A-1807	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN03839879	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	9.429372282956118e-10	0.1	2.1488822991334493e-07	1980-01-01	1980.0	742.3632885140389	6069.850250055951	64.0	1980.0	6.136292856287291e-05	False
GCA_001972505.1_ASM197250v1_genomic	NA	NA	2.15827e-05	grey	8.93477e-05	75.0	SCPM-O-B-4664	1980	-41	NA	NA	NA	NA	NA	NA	Talassica	0.PE	0.PE4t	SAMN05521425	KEEP: Assembly Modern No Location	0	2.48807943386922e-08	2.6386480024407355	1.9617175788832037e-05	1980-01-01	1980.0	742.3632885140389	6069.850250055951	65.0	1980.0	8.076521612179161e-05	False
NODE75	100.0	96.2	7.0738e-06	red	6.114949999999999e-05	82.328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.9384547555122605e-09	0.7358342153966847	6.452504744598573e-06	1116-04-16	1116.2884084519628	933.0917200516826	5206.1386585079135	73.0	1116.2884084519628	5.555188069194045e-05	False
NODE76	100.0	79.7	1.1768e-06	black	6.232629999999999e-05	78.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.162448123859336e-09	0.5474858738148053	1.074577480386367e-06	1333-02-03	1333.092678997863	216.80427054590018	5422.942929053814	68.625	1333.092678997863	5.6626458172326816e-05	False
NODE77	93.0	74.2	4.702e-07	black	6.27965e-05	76.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5192837646740984e-09	0.26717406939460664	4.2979184872545933e-07	1539-06-26	1539.4826973011363	206.39001830327334	5629.332947357087	67.0	1539.4826973011363	5.705625002105227e-05	False
GCA_002188685.1_ASM218868v1_genomic	NA	NA	9.6916e-06	grey	7.24881e-05	76.0	I-3516	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521431	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0	1.77242777288441e-08	1.8796879788998553	8.82203948185627e-06	2007-01-01	2007.0	467.51730269886366	6096.85025005595	66.0	2007.0	6.587828950290854e-05	False
GCA_003085955.1_ASM308595v1_genomic	NA	NA	1.4076e-06	grey	6.426569999999999e-05	77.0	1313	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150105	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	2.662143085150405e-09	0.28232452863933594	1.2906613911153045e-06	2014-01-01	2014.0	474.51730269886366	6103.85025005595	67.0	2014.0	5.834691141216758e-05	False
GCA_003086035.1_ASM308603v1_genomic	NA	NA	9.384e-07	grey	6.379649999999999e-05	78.0	2751-55	2012	-9	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05017606	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	1.7875446824061573e-09	0.18957197030360118	8.596674581743721e-07	2012-01-01	2012.0	472.51730269886366	6101.85025005595	68.0	2012.0	5.791591747922664e-05	False
NODE79	92.0	34.5	2.215e-07	black	6.25478e-05	80.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0661672333333342e-08	1.1306873897220755	2.148973404379669e-07	1352-10-31	1352.832441342268	19.739762344405108	5442.682691398219	70.25	1352.832441342268	5.684135551276478e-05	False
GCA_001294965.1_ASM129496v1_genomic	NA	NA	4.692e-07	grey	6.30405e-05	79.0	I-3455	2002	-19	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN03839881	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	9.429372282956118e-10	0.1	4.297950048712448e-07	2002-01-01	2002.0	649.1675586577319	6091.850250055951	69.0	2002.0	5.727115051763603e-05	False
GCA_015336865.1_ASM1533686v1_genomic	NA	NA	2.35e-08	grey	6.25948e-05	80.0	M-1974	2012	-9	Russia	NA	64.6863136	97.7453061	NA	NA	Altaica	0.PE	0.PE4a	SAMN16619719	KEEP: Assembly Modern No Province	0	9.429372282956118e-10	0.1	3.2166576126392896e-20	2012-01-01	2012.0	659.1675586577319	6101.850250055951	70.0	2012.0	5.6841355512764816e-05	False
NODE81	92.0	97.2	8.869e-07	black	6.34347e-05	81.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7422025092837352e-08	1.84763360381138	8.596401487226447e-07	1396-10-20	1396.8021058561158	43.96966451384765	5486.652355912066	71.5	1396.8021058561158	5.770099566148743e-05	False
GCA_002188725.1_ASM218872v1_genomic	NA	NA	1.25879e-05	grey	7.60226e-05	81.0	I-3518	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521433	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0	1.7958188685563055e-08	1.9044946096807562	1.1411555021056888e-05	2007-01-01	2007.0	610.1978941438842	6096.85025005595	71.0	2007.0	6.911255068254432e-05	False
GCA_002188765.1_ASM218876v1_genomic	NA	NA	1.49511e-05	grey	7.838579999999999e-05	82.0	I-3517	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521432	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0	2.121689145289435e-08	2.2500852459971847	1.356998720058464e-05	2007-01-01	2007.0	610.1978941438842	6096.85025005595	72.0	2007.0	7.127098286207207e-05	False
NODE82	100.0	85.0	2.5806e-06	black	6.373009999999998e-05	86.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1438677908763154e-08	1.213090072754781	2.3649319649080743e-06	1321-05-27	1321.4007930647592	205.1123846127964	5411.25104312071	77.375	1321.4007930647592	5.791681265684852e-05	False
