Sample	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number
GCA_016102765.1_ASM1610276v1_genomic	928	1955	-66	Kazakhstan	Aktobe Region	47.2286086	65.2093197	48.2396582	57.7213289	Medievalis	2.MED	2.MED1	SAMN15063709	KEEP: Assembly Modern	2
GCA_016102755.1_ASM1610275v1_genomic	753	1950	-71	Kazakhstan	West Kazakhstan Region	47.2286086	65.2093197	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15063701	KEEP: Assembly Modern	2
GCA_016102775.1_ASM1610277v1_genomic	626	1945	-76	Kazakhstan	Atyrau Region	47.2286086	65.2093197	47.6605827	50.806203	Medievalis	2.MED	2.MED1	SAMN15063641	KEEP: Assembly Modern	2
GCA_016102655.1_ASM1610265v1_genomic	580	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.2093197	45.2058853	63.9155202	Medievalis	2.MED	2.MED1	SAMN15062818	KEEP: Assembly Modern	2
GCA_016102685.1_ASM1610268v1_genomic	478	1938	-83	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062816	KEEP: Assembly Modern	2
GCA_016102675.1_ASM1610267v1_genomic	378	2015	-6	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN15062813	KEEP: Assembly Modern	2
GCA_016102665.1_ASM1610266v1_genomic	258	1930	-91	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062812	KEEP: Assembly Modern	2
GCA_016102645.1_ASM1610264v1_genomic	165	1932	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.2093197	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2
GCA_016102545.1_ASM1610254v1_genomic	146	1931	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.7872508	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2
GCA_016102585.1_ASM1610258v1_genomic	48	1966	-55	Kazakhstan	Aktobe Region	47.2286086	65.2093197	48.2396582	57.7213289	Medievalis	2.MED	2.MED1	SAMN15054255	KEEP: Assembly Modern Ambiguous Province Western or Aktobe	2
GCA_016102565.1_ASM1610256v1_genomic	27	1924	-97	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN15053870	KEEP: Assembly Modern	2
GCA_016102575.1_ASM1610257v1_genomic	4	1917	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.2093197	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2
GCA_016102555.1_ASM1610255v1_genomic	2	1912	-109	Kazakhstan	 West Kazakhstan region	47.2286086	65.2093197	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053798	KEEP: Assembly Modern	2
GCA_015190655.1_ASM1519065v1_genomic	S19960127	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021983	KEEP: Assembly Modern	2
GCA_015158485.1_ASM1515848v1_genomic	S20070086	2007	-14	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021982	KEEP: Assembly Modern	1
GCA_015158475.1_ASM1515847v1_genomic	S20080153	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021981	KEEP: Assembly Modern	1
GCA_015158575.1_ASM1515857v1_genomic	S19990082	1999	-22	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021980	KEEP: Assembly Modern	1
GCA_015158585.1_ASM1515858v1_genomic	S19990078	1999	-22	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021979	KEEP: Assembly Modern	1
GCA_015158615.1_ASM1515861v1_genomic	S19990068	1999	-22	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021978	KEEP: Assembly Modern	1
GCA_015158635.1_ASM1515863v1_genomic	S19960067	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021977	KEEP: Assembly Modern	1
GCA_015158625.1_ASM1515862v1_genomic	S19940051	1994	-27	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021976	KEEP: Assembly Modern	1
GCA_015158675.1_ASM1515867v1_genomic	S20070189	2007	-14	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021975	KEEP: Assembly Modern	2
GCA_015158715.1_ASM1515871v1_genomic	S20040188	2004	-17	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021974	KEEP: Assembly Modern	2
GCA_015158695.1_ASM1515869v1_genomic	S20080165	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021973	KEEP: Assembly Modern	2
GCA_015158705.1_ASM1515870v1_genomic	S20080164	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021972	KEEP: Assembly Modern	2
GCA_015158755.1_ASM1515875v1_genomic	S20080163	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021971	KEEP: Assembly Modern	2
GCA_015158765.1_ASM1515876v1_genomic	S20080158	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021970	KEEP: Assembly Modern	2
GCA_015158805.1_ASM1515880v1_genomic	S20080157	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021969	KEEP: Assembly Modern	2
GCA_015158795.1_ASM1515879v1_genomic	S19960156	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021968	KEEP: Assembly Modern	2
GCA_015158815.1_ASM1515881v1_genomic	S20080154	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021967	KEEP: Assembly Modern	2
GCA_015158845.1_ASM1515884v1_genomic	S20070088	2007	-14	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021966	KEEP: Assembly Modern	2
GCA_015158875.1_ASM1515887v1_genomic	S20080151	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021965	KEEP: Assembly Modern	2
GCA_015158895.1_ASM1515889v1_genomic	S20080150	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021964	KEEP: Assembly Modern	2
GCA_015158935.1_ASM1515893v1_genomic	S20080149	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021963	KEEP: Assembly Modern	2
GCA_015158905.1_ASM1515890v1_genomic	S20050130	2005	-16	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021962	KEEP: Assembly Modern	2
GCA_015158945.1_ASM1515894v1_genomic	S20070126	2007	-14	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021961	KEEP: Assembly Modern	2
GCA_015158955.1_ASM1515895v1_genomic	S20010125	2001	-20	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021960	KEEP: Assembly Modern	2
GCA_015158995.1_ASM1515899v1_genomic	S19980124	1998	-23	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021959	KEEP: Assembly Modern	2
GCA_015159005.1_ASM1515900v1_genomic	S20050120	2005	-16	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021958	KEEP: Assembly Modern	2
GCA_015159045.1_ASM1515904v1_genomic	S20050087	2005	-16	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021957	KEEP: Assembly Modern	2
GCA_015159035.1_ASM1515903v1_genomic	S20050084	2005	-16	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021956	KEEP: Assembly Modern	2
GCA_015159075.1_ASM1515907v1_genomic	S20010083	2001	-20	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021955	KEEP: Assembly Modern	2
GCA_015159085.1_ASM1515908v1_genomic	S20020079	2002	-19	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021954	KEEP: Assembly Modern	2
GCA_015159105.1_ASM1515910v1_genomic	S20030070	2003	-18	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021953	KEEP: Assembly Modern	2
GCA_015159145.1_ASM1515914v1_genomic	S19910056	1991	-30	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021952	KEEP: Assembly Modern	2
GCA_015159135.1_ASM1515913v1_genomic	S19910050	1991	-30	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021951	KEEP: Assembly Modern	2
GCA_015159175.1_ASM1515917v1_genomic	S19980039	1998	-23	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021950	KEEP: Assembly Modern	2
GCA_015159195.1_ASM1515919v1_genomic	S19960038	1998	-23	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021949	KEEP: Assembly Modern	2
GCA_015336695.1_ASM1533669v1_genomic	M2086	2015	-6	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619723	KEEP: Assembly Modern No Province	2
GCA_015338205.1_ASM1533820v1_genomic	C-830	2012	-9	Russia	NA	64.6863136	97.7453061	NA	NA	Caucasica	0.PE	0.PE2	SAMN16619722	KEEP: Assembly Modern No Province	0
GCA_015336465.1_ASM1533646v1_genomic	I-1252	1966	-55	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	2.ANT	2.ANT3	SAMN16619721	KEEP: Assembly Modern No Province	2
GCA_015338045.1_ASM1533804v1_genomic	M2085	2015	-6	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619720	KEEP: Assembly Modern No Province	4
GCA_015336865.1_ASM1533686v1_genomic	M-1974	2012	-9	Russia	NA	64.6863136	97.7453061	NA	NA	Altaica	0.PE	0.PE4a	SAMN16619719	KEEP: Assembly Modern No Province	0
GCA_015336265.1_ASM1533626v1_genomic	M2029	2018	-3	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619718	KEEP: Assembly Modern No Province	4
GCA_015337825.1_ASM1533782v1_genomic	M-1770	2002	-19	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619717	KEEP: Assembly Modern No Province	4
GCA_015337645.1_ASM1533764v1_genomic	M-1482	1989	-32	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619716	KEEP: Assembly Modern No Province	2
GCA_015337445.1_ASM1533744v1_genomic	KM 567	1972	-49	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619715	KEEP: Assembly Modern No Province	2
GCA_015337085.1_ASM1533708v1_genomic	C-792	2003	-18	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619714	KEEP: Assembly Modern No Province	4
GCA_015337285.1_ASM1533728v1_genomic	C-783	2001	-20	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED0	SAMN16619713	KEEP: Assembly Modern No Province	2
GCA_015336085.1_ASM1533608v1_genomic	C-781	2001	-20	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619712	KEEP: Assembly Modern No Province	2
GCA_015159615.1_ASM1515961v1_genomic	14D	1970	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682	Medievalis	2.MED	2.MED1	SAMN16431992	KEEP: Assembly Modern	2
GCA_015274745.1_ASM1527474v1_genomic	KM2074	2019	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14091023	KEEP: Assembly Modern No Province	0
GCA_015274715.1_ASM1527471v1_genomic	KM2080	2019	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090740	KEEP: Assembly Modern No Province	0
GCA_015274685.1_ASM1527468v1_genomic	KM2071	2019	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090728	KEEP: Assembly Modern No Province	0
GCA_014734395.1_ASM1473439v1_genomic	S16	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN16205174	KEEP: Assembly Modern	2
GCA_014734355.1_ASM1473435v1_genomic	S15	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN16205173	KEEP: Assembly Modern	2
GCA_014734405.1_ASM1473440v1_genomic	S14	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN16205172	KEEP: Assembly Modern	2
GCA_013421535.1_ASM1342153v1_genomic	P_14709	1988	-33	Vietnam	 Ho Chi Minh City	13.2904027	108.4265113	10.7758439	106.7017555	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1
GCA_013421545.1_ASM1342154v1_genomic	P_13273	1986	-35	Vietnam	NA	13.2904027	108.4265113	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943532	KEEP: Assembly Modern No Province	1
GCA_013421555.1_ASM1342155v1_genomic	P_13272	1986	-35	Vietnam	NA	13.2904027	108.4265113	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943531	KEEP: Assembly Modern No Province	1
GCA_013421465.1_ASM1342146v1_genomic	Saigon_Nhatraung_62_3	1962	-59	Vietnam	Khánh Hoà Province	13.2904027	108.4265113	12.1960803	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1
GCA_013421455.1_ASM1342145v1_genomic	140_Dalat	1967	-54	Vietnam	Lâm Đồng Province	13.2904027	108.4265113	11.6937725	108.152754	Orientalis	1.ORI	1.ORI2	SAMN14943503	KEEP: Assembly Modern	1
GCA_015350455.1_ASM1535045v1_genomic	693	1949	-72	Turkmenistan	NA	39.3763807	59.3924609	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246854	KEEP: Assembly Modern No Province	2
GCA_015350435.1_ASM1535043v1_genomic	M-525	1970	-51	Turkmenistan	NA	39.3763807	59.3924609	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246724	KEEP: Assembly Modern No Province	2
GCA_015350425.1_ASM1535042v1_genomic	153	1964	-57	Turkmenistan	NA	39.3763807	59.3924609	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246690	KEEP: Assembly Modern No Province	2
GCA_013391945.1_ASM1339194v1_genomic	3256	2017	-4	Mongolia		46.8250388	103.8499736	46.8250388	103.8499736	Antiqua	3.ANT	3.ANT2	SAMN13880443	KEEP: Assembly Modern Ambiguous Province	3
GCA_013391965.1_ASM1339196v1_genomic	3243	2016	-5	Mongolia		46.8250388	103.8499736	46.8250388	103.8499736	Antiqua	3.ANT	3.ANT2	SAMN13880442	KEEP: Assembly Modern Ambiguous Province	3
GCA_013392085.1_ASM1339208v1_genomic	3310	2018	-3	Mongolia	 Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907445	KEEP: Assembly Modern	2
GCA_013392055.1_ASM1339205v1_genomic	3309	2018	-3	Mongolia	 Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2
GCA_013392045.1_ASM1339204v1_genomic	3307	2018	-3	Mongolia	 Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907443	KEEP: Assembly Modern	2
GCA_013392105.1_ASM1339210v1_genomic	3306	2018	-3	Mongolia	 Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907442	KEEP: Assembly Modern	2
GCA_013392075.1_ASM1339207v1_genomic	3305	2018	-3	Mongolia	 Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2
GCA_013392145.1_ASM1339214v1_genomic	3304	2018	-3	Mongolia	 Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2
GCA_010974855.1_ASM1097485v1_genomic	31	1924	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.2093197	45.2058853	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2
GCA_010974835.1_ASM1097483v1_genomic	7	1922	-99	Kazakhstan	West Kazakhstan Region	47.2286086	65.2093197	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN14090012	KEEP: Assembly Modern	2
GCA_010974845.1_ASM1097484v1_genomic	578	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.2093197	45.2058853	63.9155202	Medievalis	2.MED	2.MED1	SAMN14089970	KEEP: Assembly Modern	2
GCA_009909645.1_ASM990964v1_genomic	111	1971	-50	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN13632895	KEEP: Assembly Modern	2
GCA_009909655.1_ASM990965v1_genomic	615	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.2093197	45.2058853	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2
SAMEA6502100	G701	[1550:1650]	[-471:-371]	Latvia	Vidzeme	56.8406494	24.7537645	57.2995381	25.6660605	Second Pandemic	1.PRE	1.PRE1	SAMEA6502100	KEEP: SRA Ancient	1
SAMEA5818830	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818830	KEEP: SRA Ancient	1
SAMEA5818829	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818829	KEEP: SRA Ancient	1
SAMEA5818828	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818828	KEEP: SRA Ancient	1
SAMEA5818826	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818826	KEEP: SRA Ancient	1
SAMEA5818825	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818825	KEEP: SRA Ancient	1
SAMEA5818822	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818822	KEEP: SRA Ancient	1
SAMEA5818821	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818821	KEEP: SRA Ancient	1
SAMEA5818818	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818818	KEEP: SRA Ancient	1
SAMEA5818817	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818817	KEEP: SRA Ancient	1
SAMEA5818815	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	1.PRE	1.PRE1	SAMEA5818815	KEEP: SRA Ancient	1
SAMEA5818811	NAB003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818811	KEEP: SRA Ancient	1
SAMEA5818809	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818809	KEEP: SRA Ancient	1
SAMEA5818808	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818808	KEEP: SRA Ancient	1
SAMEA5818806	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.448217	50.4763591	Second Pandemic	1.PRE	1.PRE0	SAMEA5818806	KEEP: SRA Ancient	1
SAMEA5818805	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	1.PRE	1.PRE1	SAMEA5818805	KEEP: SRA Ancient	1
SAMEA5818803	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.8455492	13.2461296	Second Pandemic	1.PRE	1.PRE1	SAMEA5818803	KEEP: SRA Ancient	1
SAMEA5818801	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818801	KEEP: SRA Ancient	1
SAMEA5818800	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1
SAMEA5818799	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818799	KEEP: SRA Ancient	1
SAMEA5818798	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818798	KEEP: SRA Ancient	1
SAMEA5661390	UNT004	[419:537]	[-1602:-1484]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661390	KEEP: SRA Ancient	0
SAMEA5661389	UNT003	[433:599]	[-1588:-1422]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661389	KEEP: SRA Ancient	0
SAMEA5661385	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0
SAMEA5661384	VAL001	[432:610]	[-1589:-1411]	Spain	Valencia Community	39.3260685	-4.8379791	39.5512643	-0.46068949508375723	Antiqua	0.ANT	0.ANT4	SAMEA5661384	KEEP: SRA Ancient	0
SAMEA5661372	LSD020	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324062	Antiqua	0.ANT	0.ANT4	SAMEA5661372	KEEP: SRA Ancient	0
SAMEA5661367	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324062	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0
SAMEA5661365	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0
SAMEA5661364	EDI003	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661364	KEEP: SRA Ancient	0
SAMEA5661363	EDI001	[474:637]	[-1547:-1384]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661363	KEEP: SRA Ancient	0
SAMEA5661360	DIT003	[428:595]	[-1593:-1426]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661360	KEEP: SRA Ancient	0
SAMEA5054093	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603354	1.8883335	43.6487851	2.3435684	Second Pandemic	1.PRE	1.PRE1	SAMEA5054093	KEEP: SRA Ancient	1
SAMEA5054092	OSL1	[1270:1390]	[-751:-631]	Norway	Oslo	60.5000209	9.0999715	59.9133301	10.7389701	Second Pandemic	1.PRE	1.PRE1	SAMEA5054092	KEEP: SRA Ancient	1
SAMEA5054090	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.4441391	Second Pandemic	1.PRE	1.PRE2	SAMEA5054090	KEEP: SRA Ancient	1
SAMEA5054089	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.4441391	Second Pandemic	1.PRE	1.PRE2	SAMEA5054089	KEEP: SRA Ancient	1
SAMEA104233048	Post6	[-2007:-1882]	[-4028:-3903]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233048	KEEP: SRA Ancient	0
SAMEA104233049	1343UnTal85	[-2396:-2148]	[-4417:-4169]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233049	KEEP: SRA Ancient	0
SAMEA104233047	KunilaII	[-2574:-2340]	[-4595:-4361]	Estonia	Pärnu maakond	58.7523778	25.3319078	58.319506849999996	24.302612148590434	Bronze Age	0.PRE	0.PRE1	SAMEA104233047	KEEP: SRA Ancient	0
SAMEA104233046	Gyvakarai1	[-2621:-2472]	[-4642:-4493]	Lithuania	Panevezys County	55.3500003	23.7499997	55.9156048	25.031159892185855	Bronze Age	0.PRE	0.PRE1	SAMEA104233046	KEEP: SRA Ancient	0
SAMEA104488961	RT5	[-1918:-1754]	[-3939:-3775]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age	0.PE	0.PE8	SAMEA104488961	KEEP: SRA Ancient	0
